string,dom_number,dom_x,dom_y,dom_z
90.0,53.0,57.341790599999996,-83.810034,-310.9914731
90.0,55.0,57.29,-83.685,-317.177
90.0,75.0,57.415034,-83.6332094,-376.8685269
90.0,80.0,57.3660861,-83.685,-391.785338
90.0,83.0,57.164966,-83.7367906,-400.8685269
90.0,87.0,57.3660861,-83.685,-413.074662
90.0,90.0,57.3660861,-83.685,-422.074662
91.0,49.0,47.29,-57.0125,-298.683
91.0,93.0,47.2382094,-56.887466,-430.9914731
91.0,101.0,47.415034,-57.0642906,-454.9914731
92.0,86.0,18.213913899999998,-51.05375,-409.785338
88.0,59.0,62.6751236,-35.038716,-328.9914731
89.0,87.0,89.2382094,-58.873716,-412.9914731
89.0,93.0,89.164966,-59.0505406,-430.9914731
90.0,71.0,57.341790599999996,-83.810034,-364.9914731
90.0,91.0,57.29,-83.685,-425.177
92.0,74.0,18.415034,-51.001959400000004,-373.8685269
92.0,74.0,18.164966,-51.1055406,-373.9914731
92.0,77.0,18.29,-50.9776639,-382.785338
93.0,50.0,14.164966,-80.5119594,-301.8685269
93.0,57.0,14.366086099999999,-80.56375,-322.785338
7.0,33.0,-334.8,-424.5,-44.07
7.0,34.0,-334.8,-424.5,-61.09
88.0,49.0,62.623333,-35.16375,-298.683
88.0,86.0,62.623333,-35.0876639,-410.074662
88.0,87.0,62.571542400000006,-35.038716,-412.8685269
88.0,87.0,62.498299,-35.1119594,-412.9914731
89.0,65.0,89.415034,-59.0505406,-346.8685269
89.0,107.0,89.164966,-59.0505406,-472.9914731
90.0,21.0,57.2139139,-83.685,-215.07466200000002
90.0,23.0,57.2382094,-83.559966,-220.9914731
90.0,63.0,57.3660861,-83.685,-341.074662
90.0,64.0,57.29,-83.685,-344.177
90.0,77.0,57.341790599999996,-83.559966,-382.9914731
90.0,77.0,57.29,-83.6089139,-383.074662
91.0,25.0,47.29,-57.0125,-227.17700000000002
91.0,26.0,47.415034,-56.960709400000006,-229.8685269
91.0,39.0,47.415034,-56.960709400000006,-268.9914731
91.0,47.0,47.164966,-56.960709400000006,-292.9914731
91.0,81.0,47.415034,-57.0642906,-394.9914731
91.0,93.0,47.164966,-57.0642906,-430.8685269
91.0,98.0,47.341790599999996,-56.887466,-445.8685269
91.0,99.0,47.2382094,-56.887466,-448.9914731
92.0,21.0,18.3417906,-51.178784,-214.9914731
93.0,25.0,14.29,-80.56375,-226.683
93.0,28.0,14.29,-80.56375,-235.683
88.0,71.0,62.571542400000006,-35.038716,-364.9914731
91.0,89.0,47.341790599999996,-57.137534,-418.8685269
91.0,90.0,47.29,-56.936413900000005,-422.074662
93.0,80.0,14.29,-80.4876639,-391.785338
93.0,86.0,14.2139139,-80.56375,-409.785338
34.0,42.0,-200.55,-74.03,-174.43
36.0,41.0,46.29,-34.88,-179.86
36.0,43.0,46.29,-34.88,-213.9
36.0,52.0,46.29,-34.88,-367.08
43.0,22.0,-279.53,23.17,145.17
43.0,27.0,-279.53,23.17,60.07
43.0,28.0,-279.53,23.17,43.05
43.0,29.0,-279.53,23.17,26.03
44.0,34.0,-156.23,43.37,-60.85
44.0,37.0,-156.23,43.37,-111.91
44.0,39.0,-156.23,43.37,-145.95
51.0,12.0,-481.6,101.39,314.83
51.0,13.0,-481.6,101.39,297.81
51.0,15.0,-481.6,101.39,263.76
52.0,24.0,-358.44,120.56,106.59
79.0,35.0,31.25,-72.93,-327.34
79.0,36.0,31.25,-72.93,-334.34
79.0,42.0,31.25,-72.93,-376.4
80.0,23.0,72.37,-66.6,-243.93
80.0,28.0,72.37,-66.6,-278.98
80.0,39.0,72.37,-66.6,-356.07
80.0,42.0,72.37,-66.6,-377.1
81.0,31.0,41.6,35.49,-298.07
81.0,35.0,41.6,35.49,-326.11
81.0,38.0,41.6,35.49,-347.13
81.0,40.0,41.6,35.49,-361.15
81.0,42.0,41.6,35.49,-375.17
81.0,43.0,41.6,35.49,-382.17
82.0,47.0,106.94,27.09,-413.07
83.0,39.0,113.19,-60.47,-357.34
83.0,41.0,113.19,-60.47,-371.36
85.0,23.0,-9.68,-79.5,-240.51
85.0,25.0,-9.68,-79.5,-254.53
85.0,32.0,-9.68,-79.5,-303.59
85.0,42.0,-9.68,-79.5,-373.68
86.0,26.0,-10.97,6.72,-262.13
86.0,29.0,-10.97,6.72,-283.15
86.0,31.0,-10.97,6.72,-297.17
86.0,32.0,-10.97,6.72,-304.18
86.0,33.0,-10.97,6.72,-311.19
86.0,38.0,-10.97,6.72,-346.23
87.0,24.0,26.956667,-31.19125,-223.683
87.0,31.0,26.956667,-31.19125,-245.17700000000002
87.0,35.0,27.0084576,-31.066216,-256.8685269
87.0,37.0,26.956667,-31.19125,-263.177
87.0,38.0,26.831633,-31.1394594,-265.8685269
87.0,38.0,26.831633,-31.2430406,-265.9914731
87.0,38.0,26.880580899999998,-31.19125,-266.074662
87.0,40.0,26.956667,-31.19125,-272.177
87.0,40.0,26.956667,-31.19125,-271.683
87.0,41.0,26.831633,-31.1394594,-274.9914731
87.0,42.0,26.9048764,-31.066216,-277.9914731
87.0,43.0,26.956667,-31.19125,-280.683
87.0,44.0,26.831633,-31.1394594,-283.9914731
87.0,45.0,26.831633,-31.1394594,-286.8685269
87.0,45.0,26.9048764,-31.066216,-286.9914731
87.0,45.0,26.831633,-31.2430406,-286.9914731
87.0,46.0,26.956667,-31.19125,-290.177
87.0,47.0,27.0084576,-31.066216,-292.9914731
87.0,47.0,26.9048764,-31.066216,-292.9914731
87.0,48.0,26.956667,-31.19125,-296.177
87.0,49.0,26.956667,-31.19125,-299.177
87.0,49.0,26.956667,-31.19125,-298.683
87.0,50.0,26.831633,-31.1394594,-301.8685269
87.0,50.0,26.831633,-31.2430406,-301.8685269
87.0,51.0,26.831633,-31.2430406,-304.8685269
87.0,51.0,26.956667,-31.1151639,-305.074662
87.0,52.0,26.956667,-31.19125,-307.683
87.0,53.0,27.081701,-31.1394594,-310.8685269
87.0,53.0,26.831633,-31.1394594,-310.8685269
87.0,53.0,27.081701,-31.1394594,-310.9914731
87.0,53.0,26.831633,-31.1394594,-310.9914731
87.0,54.0,27.0327531,-31.19125,-314.074662
87.0,55.0,26.956667,-31.19125,-316.683
87.0,57.0,26.831633,-31.1394594,-322.8685269
87.0,57.0,26.9048764,-31.066216,-322.9914731
87.0,59.0,26.9048764,-31.066216,-328.8685269
87.0,59.0,26.831633,-31.1394594,-328.8685269
87.0,59.0,26.9048764,-31.066216,-328.9914731
87.0,59.0,26.831633,-31.1394594,-328.9914731
87.0,60.0,26.956667,-31.19125,-331.683
87.0,61.0,26.956667,-31.19125,-335.177
87.0,61.0,26.956667,-31.19125,-334.683
87.0,62.0,26.956667,-31.1151639,-338.074662
87.0,63.0,27.0084576,-31.066216,-340.8685269
87.0,63.0,27.0084576,-31.316284,-340.8685269
87.0,63.0,26.956667,-31.1151639,-341.074662
87.0,64.0,26.956667,-31.19125,-343.683
87.0,65.0,26.880580899999998,-31.19125,-346.785338
87.0,65.0,26.9048764,-31.066216,-346.8685269
87.0,65.0,26.831633,-31.1394594,-346.8685269
87.0,66.0,27.0084576,-31.066216,-349.9914731
87.0,66.0,26.831633,-31.1394594,-349.9914731
87.0,66.0,27.0084576,-31.316284,-349.9914731
87.0,67.0,26.956667,-31.19125,-353.177
87.0,67.0,26.956667,-31.19125,-352.683
87.0,68.0,26.9048764,-31.066216,-355.9914731
87.0,69.0,26.956667,-31.1151639,-358.785338
87.0,69.0,26.831633,-31.2430406,-358.8685269
87.0,70.0,26.956667,-31.19125,-361.683
87.0,71.0,26.956667,-31.1151639,-364.785338
87.0,73.0,26.956667,-31.19125,-370.683
87.0,74.0,26.880580899999998,-31.19125,-373.785338
87.0,74.0,27.0084576,-31.066216,-373.9914731
87.0,75.0,27.0327531,-31.19125,-376.785338
87.0,75.0,26.880580899999998,-31.19125,-376.785338
87.0,77.0,27.0084576,-31.066216,-382.8685269
87.0,77.0,26.9048764,-31.066216,-382.9914731
87.0,78.0,27.0084576,-31.316284,-385.8685269
87.0,78.0,27.081701,-31.2430406,-385.9914731
87.0,79.0,26.956667,-31.19125,-388.683
87.0,80.0,27.0327531,-31.19125,-391.785338
87.0,80.0,26.956667,-31.1151639,-391.785338
87.0,80.0,26.831633,-31.1394594,-391.8685269
87.0,80.0,27.081701,-31.2430406,-391.8685269
87.0,81.0,27.0327531,-31.19125,-395.074662
87.0,85.0,26.956667,-31.19125,-407.177
87.0,85.0,26.956667,-31.19125,-406.683
87.0,88.0,26.956667,-31.19125,-416.177
87.0,96.0,26.956667,-31.19125,-439.683
87.0,98.0,26.956667,-31.2673361,-445.785338
87.0,98.0,27.0084576,-31.316284,-445.8685269
87.0,102.0,26.956667,-31.1151639,-457.785338
87.0,102.0,26.9048764,-31.066216,-457.8685269
88.0,29.0,62.571542400000006,-35.288784,-238.9914731
88.0,30.0,62.6751236,-35.038716,-241.9914731
88.0,35.0,62.571542400000006,-35.038716,-256.8685269
88.0,38.0,62.748367,-35.1119594,-265.9914731
88.0,44.0,62.6751236,-35.038716,-283.8685269
88.0,44.0,62.498299,-35.1119594,-283.9914731
88.0,45.0,62.547246900000005,-35.16375,-287.074662
88.0,46.0,62.623333,-35.16375,-290.177
88.0,48.0,62.623333,-35.16375,-296.177
88.0,48.0,62.623333,-35.16375,-295.683
88.0,51.0,62.571542400000006,-35.288784,-304.8685269
88.0,51.0,62.623333,-35.2398361,-305.074662
88.0,52.0,62.623333,-35.16375,-308.177
88.0,54.0,62.498299,-35.2155406,-313.9914731
88.0,54.0,62.547246900000005,-35.16375,-314.074662
88.0,55.0,62.623333,-35.16375,-317.177
88.0,61.0,62.623333,-35.16375,-335.177
88.0,62.0,62.498299,-35.1119594,-337.8685269
88.0,62.0,62.623333,-35.0876639,-338.074662
88.0,64.0,62.623333,-35.16375,-343.683
88.0,65.0,62.623333,-35.2398361,-347.074662
88.0,66.0,62.498299,-35.1119594,-349.8685269
88.0,67.0,62.623333,-35.16375,-353.177
88.0,68.0,62.623333,-35.0876639,-355.785338
88.0,68.0,62.498299,-35.2155406,-355.8685269
88.0,68.0,62.498299,-35.2155406,-355.9914731
88.0,68.0,62.6751236,-35.288784,-355.9914731
88.0,69.0,62.623333,-35.0876639,-358.785338
88.0,69.0,62.571542400000006,-35.038716,-358.8685269
88.0,69.0,62.498299,-35.1119594,-358.8685269
88.0,69.0,62.498299,-35.1119594,-358.9914731
88.0,70.0,62.623333,-35.16375,-362.177
88.0,70.0,62.623333,-35.16375,-361.683
88.0,71.0,62.571542400000006,-35.038716,-364.8685269
88.0,71.0,62.498299,-35.1119594,-364.8685269
88.0,71.0,62.748367,-35.2155406,-364.9914731
88.0,71.0,62.623333,-35.2398361,-365.074662
88.0,74.0,62.6751236,-35.288784,-373.9914731
88.0,76.0,62.623333,-35.16375,-380.177
88.0,76.0,62.623333,-35.16375,-379.683
88.0,77.0,62.623333,-35.0876639,-382.785338
88.0,77.0,62.748367,-35.1119594,-382.8685269
88.0,77.0,62.6751236,-35.038716,-382.8685269
88.0,77.0,62.571542400000006,-35.038716,-382.9914731
88.0,79.0,62.623333,-35.16375,-389.177
88.0,79.0,62.623333,-35.16375,-388.683
88.0,80.0,62.498299,-35.1119594,-391.9914731
88.0,81.0,62.623333,-35.0876639,-394.785338
88.0,81.0,62.623333,-35.2398361,-394.785338
88.0,81.0,62.6751236,-35.038716,-394.8685269
88.0,81.0,62.498299,-35.1119594,-394.8685269
88.0,82.0,62.623333,-35.16375,-398.177
88.0,82.0,62.623333,-35.16375,-397.683
88.0,83.0,62.623333,-35.0876639,-400.785338
88.0,83.0,62.498299,-35.1119594,-400.9914731
88.0,83.0,62.623333,-35.0876639,-401.074662
88.0,85.0,62.623333,-35.16375,-406.683
88.0,86.0,62.6994191,-35.16375,-409.785338
88.0,86.0,62.6994191,-35.16375,-410.074662
88.0,87.0,62.623333,-35.0876639,-412.785338
88.0,87.0,62.623333,-35.2398361,-412.785338
88.0,87.0,62.748367,-35.1119594,-412.9914731
88.0,89.0,62.571542400000006,-35.038716,-418.8685269
88.0,91.0,62.623333,-35.16375,-424.683
88.0,94.0,62.623333,-35.16375,-434.177
88.0,99.0,62.748367,-35.1119594,-448.8685269
89.0,38.0,89.2382094,-58.873716,-265.8685269
89.0,38.0,89.2382094,-58.873716,-265.9914731
89.0,51.0,89.2382094,-59.123784,-304.9914731
89.0,54.0,89.3660861,-58.99875,-314.074662
89.0,56.0,89.34179060000001,-58.873716,-319.9914731
89.0,59.0,89.164966,-58.946959400000004,-328.9914731
89.0,60.0,89.29,-58.99875,-332.177
89.0,61.0,89.29,-58.99875,-335.177
89.0,63.0,89.21391390000001,-58.99875,-340.785338
89.0,63.0,89.415034,-59.0505406,-340.9914731
89.0,65.0,89.164966,-58.946959400000004,-346.8685269
89.0,65.0,89.34179060000001,-58.873716,-346.9914731
89.0,67.0,89.29,-58.99875,-353.177
89.0,67.0,89.29,-58.99875,-352.683
89.0,68.0,89.34179060000001,-58.873716,-355.9914731
89.0,68.0,89.21391390000001,-58.99875,-356.074662
89.0,69.0,89.21391390000001,-58.99875,-358.785338
89.0,72.0,89.29,-58.99875,-367.683
89.0,74.0,89.164966,-59.0505406,-373.8685269
89.0,75.0,89.2382094,-58.873716,-376.8685269
89.0,75.0,89.164966,-59.0505406,-376.8685269
89.0,75.0,89.2382094,-58.873716,-376.9914731
89.0,76.0,89.29,-58.99875,-380.177
89.0,77.0,89.29,-58.9226639,-382.785338
89.0,77.0,89.2382094,-58.873716,-382.8685269
89.0,77.0,89.2382094,-58.873716,-382.9914731
89.0,77.0,89.164966,-58.946959400000004,-382.9914731
89.0,81.0,89.164966,-58.946959400000004,-394.8685269
89.0,81.0,89.415034,-58.946959400000004,-394.9914731
89.0,83.0,89.34179060000001,-58.873716,-400.9914731
89.0,85.0,89.29,-58.99875,-406.683
89.0,88.0,89.29,-58.99875,-415.683
89.0,89.0,89.164966,-59.0505406,-418.8685269
89.0,90.0,89.34179060000001,-58.873716,-421.9914731
89.0,95.0,89.34179060000001,-58.873716,-436.8685269
89.0,101.0,89.29,-59.0748361,-454.785338
90.0,30.0,57.2139139,-83.685,-241.785338
90.0,34.0,57.29,-83.685,-254.17700000000002
90.0,41.0,57.3660861,-83.685,-275.074662
90.0,41.0,57.2139139,-83.685,-275.074662
90.0,46.0,57.29,-83.685,-290.177
90.0,50.0,57.3660861,-83.685,-302.074662
90.0,51.0,57.29,-83.6089139,-304.785338
90.0,60.0,57.29,-83.685,-332.177
90.0,60.0,57.29,-83.685,-331.683
90.0,61.0,57.29,-83.685,-335.177
90.0,62.0,57.341790599999996,-83.810034,-337.9914731
90.0,65.0,57.29,-83.6089139,-346.785338
90.0,66.0,57.3660861,-83.685,-350.074662
90.0,67.0,57.29,-83.685,-352.683
90.0,69.0,57.164966,-83.6332094,-358.8685269
90.0,69.0,57.29,-83.6089139,-359.074662
90.0,83.0,57.29,-83.6089139,-401.074662
90.0,98.0,57.164966,-83.6332094,-445.9914731
90.0,110.0,57.29,-83.6089139,-481.785338
91.0,23.0,47.2139139,-57.0125,-221.07466200000002
91.0,29.0,47.3660861,-57.0125,-238.785338
91.0,43.0,47.29,-57.0125,-280.683
91.0,47.0,47.341790599999996,-57.137534,-292.9914731
91.0,48.0,47.29,-57.0125,-295.93
91.0,50.0,47.341790599999996,-57.137534,-301.8685269
91.0,53.0,47.415034,-56.960709400000006,-310.8685269
91.0,55.0,47.29,-57.0125,-317.177
91.0,57.0,47.2382094,-56.887466,-322.9914731
91.0,57.0,47.29,-56.936413900000005,-323.074662
91.0,58.0,47.29,-57.0125,-326.177
91.0,59.0,47.2382094,-56.887466,-328.8685269
91.0,59.0,47.2382094,-56.887466,-328.9914731
91.0,60.0,47.29,-57.0125,-332.177
91.0,61.0,47.29,-57.0125,-335.177
91.0,64.0,47.29,-57.0125,-344.177
91.0,64.0,47.29,-57.0125,-343.683
91.0,66.0,47.415034,-56.960709400000006,-349.8685269
91.0,69.0,47.29,-56.936413900000005,-359.074662
91.0,72.0,47.29,-57.0125,-368.177
91.0,74.0,47.164966,-56.960709400000006,-373.8685269
91.0,75.0,47.341790599999996,-56.887466,-376.9914731
91.0,77.0,47.415034,-56.960709400000006,-382.9914731
91.0,78.0,47.415034,-56.960709400000006,-385.8685269
91.0,79.0,47.29,-57.0125,-389.177
91.0,79.0,47.29,-57.0125,-388.683
91.0,81.0,47.2382094,-56.887466,-394.8685269
91.0,84.0,47.29,-57.0125,-404.177
91.0,84.0,47.29,-57.0125,-403.683
91.0,85.0,47.29,-57.0125,-407.177
91.0,85.0,47.29,-57.0125,-406.683
91.0,86.0,47.2139139,-57.0125,-409.785338
91.0,86.0,47.2382094,-56.887466,-409.8685269
91.0,87.0,47.2382094,-56.887466,-412.9914731
91.0,88.0,47.29,-57.0125,-415.683
91.0,89.0,47.341790599999996,-57.137534,-418.9914731
91.0,90.0,47.2382094,-56.887466,-421.8685269
91.0,90.0,47.3660861,-57.0125,-422.074662
91.0,97.0,47.29,-57.0125,-442.683
91.0,102.0,47.3660861,-57.0125,-457.785338
91.0,104.0,47.341790599999996,-56.887466,-463.9914731
92.0,25.0,18.29,-51.05375,-226.683
92.0,26.0,18.164966,-51.001959400000004,-229.8685269
92.0,33.0,18.3417906,-51.178784,-250.9914731
92.0,36.0,18.29,-51.05375,-260.177
92.0,38.0,18.2382094,-50.928716,-265.9914731
92.0,39.0,18.164966,-51.001959400000004,-268.9914731
92.0,42.0,18.2382094,-51.178784,-277.8685269
92.0,44.0,18.164966,-51.001959400000004,-283.9914731
92.0,45.0,18.164966,-51.001959400000004,-286.9914731
92.0,46.0,18.29,-51.05375,-289.683
92.0,49.0,18.29,-51.05375,-298.683
92.0,51.0,18.3417906,-50.928716,-304.9914731
92.0,51.0,18.2382094,-50.928716,-304.9914731
92.0,52.0,18.29,-51.05375,-308.177
92.0,52.0,18.29,-51.05375,-307.683
92.0,55.0,18.29,-51.05375,-316.683
92.0,56.0,18.2382094,-50.928716,-319.8685269
92.0,56.0,18.164966,-51.001959400000004,-319.8685269
92.0,57.0,18.164966,-51.001959400000004,-322.8685269
92.0,57.0,18.3417906,-50.928716,-322.9914731
92.0,58.0,18.29,-51.05375,-326.177
92.0,59.0,18.415034,-51.1055406,-328.8685269
92.0,61.0,18.29,-51.05375,-335.177
92.0,61.0,18.29,-51.05375,-334.683
92.0,64.0,18.29,-51.05375,-343.683
92.0,65.0,18.2382094,-50.928716,-346.8685269
92.0,65.0,18.29,-50.9776639,-347.074662
92.0,66.0,18.29,-50.9776639,-349.785338
92.0,66.0,18.3417906,-50.928716,-349.8685269
92.0,68.0,18.213913899999998,-51.05375,-355.785338
92.0,69.0,18.3417906,-51.178784,-358.9914731
92.0,69.0,18.3660861,-51.05375,-359.074662
92.0,70.0,18.29,-51.05375,-361.683
92.0,71.0,18.3660861,-51.05375,-364.785338
92.0,72.0,18.29,-51.05375,-367.683
92.0,73.0,18.29,-51.05375,-371.177
92.0,73.0,18.29,-51.05375,-370.683
92.0,74.0,18.415034,-51.001959400000004,-373.9914731
92.0,76.0,18.29,-51.05375,-379.683
92.0,79.0,18.29,-51.05375,-388.683
92.0,81.0,18.415034,-51.001959400000004,-394.8685269
92.0,81.0,18.164966,-51.1055406,-394.8685269
92.0,82.0,18.29,-51.05375,-398.177
92.0,87.0,18.3417906,-51.178784,-412.9914731
92.0,87.0,18.29,-50.9776639,-413.074662
92.0,88.0,18.29,-51.05375,-415.683
92.0,90.0,18.3417906,-51.178784,-421.8685269
92.0,92.0,18.29,-50.9776639,-428.074662
92.0,94.0,18.29,-51.05375,-433.683
92.0,100.0,18.29,-51.05375,-451.683
93.0,46.0,14.29,-80.56375,-290.177
93.0,51.0,14.3417906,-80.688784,-304.8685269
93.0,55.0,14.29,-80.56375,-317.177
93.0,56.0,14.29,-80.4876639,-319.785338
93.0,57.0,14.3417906,-80.438716,-322.8685269
93.0,58.0,14.29,-80.56375,-325.683
93.0,62.0,14.29,-80.6398361,-337.785338
93.0,64.0,14.29,-80.56375,-344.177
93.0,64.0,14.29,-80.56375,-343.683
93.0,68.0,14.3417906,-80.438716,-355.8685269
93.0,74.0,14.29,-80.6398361,-373.785338
93.0,76.0,14.29,-80.56375,-379.683
93.0,79.0,14.29,-80.56375,-388.683
93.0,83.0,14.238209399999999,-80.438716,-400.9914731
93.0,89.0,14.164966,-80.6155406,-418.9914731
93.0,95.0,14.29,-80.4876639,-436.785338
93.0,95.0,14.415033999999999,-80.5119594,-436.9914731
19.0,15.0,210.47,-209.77,258.65
19.0,29.0,210.47,-209.77,20.36
27.0,14.0,124.97,-131.25,272.38
27.0,16.0,124.97,-131.25,238.34
28.0,5.0,248.15,-111.87,429.95
28.0,8.0,248.15,-111.87,378.89
28.0,15.0,248.15,-111.87,259.74
28.0,26.0,248.15,-111.87,72.52
37.0,2.0,194.34,-30.92,487.07
87.0,71.0,26.956667,-31.2673361,-364.785338
88.0,53.0,62.547246900000005,-35.16375,-310.785338
89.0,80.0,89.2382094,-58.873716,-391.8685269
89.0,98.0,89.34179060000001,-59.123784,-445.9914731
90.0,54.0,57.3660861,-83.685,-314.074662
90.0,56.0,57.164966,-83.7367906,-319.8685269
90.0,62.0,57.341790599999996,-83.559966,-337.8685269
91.0,21.0,47.341790599999996,-56.887466,-214.8685269
91.0,50.0,47.29,-57.0885861,-302.074662
92.0,38.0,18.164966,-51.1055406,-265.9914731
92.0,42.0,18.164966,-51.1055406,-277.9914731
93.0,77.0,14.3417906,-80.688784,-382.9914731
1.0,2.0,-256.14,-521.08,479.01
1.0,3.0,-256.14,-521.08,461.99
1.0,4.0,-256.14,-521.08,444.97
7.0,4.0,-334.8,-424.5,449.53
8.0,1.0,-211.35,-404.48,498.63
8.0,2.0,-211.35,-404.48,481.61
88.0,47.0,62.571542400000006,-35.288784,-292.8685269
88.0,47.0,62.571542400000006,-35.288784,-292.9914731
89.0,52.0,89.29,-58.99875,-307.683
89.0,54.0,89.21391390000001,-58.99875,-314.074662
89.0,90.0,89.164966,-59.0505406,-421.8685269
89.0,98.0,89.21391390000001,-58.99875,-446.074662
90.0,80.0,57.29,-83.7610861,-391.785338
90.0,81.0,57.415034,-83.6332094,-394.8685269
90.0,86.0,57.164966,-83.6332094,-409.8685269
91.0,74.0,47.29,-57.0885861,-374.074662
88.0,90.0,62.748367,-35.2155406,-421.9914731
89.0,98.0,89.415034,-59.0505406,-445.8685269
91.0,4.0,47.2139139,-57.0125,498.214662
91.0,12.0,47.2139139,-57.0125,247.92533799999998
91.0,86.0,47.164966,-57.0642906,-409.9914731
92.0,86.0,18.29,-51.1298361,-410.074662
92.0,89.0,18.3660861,-51.05375,-419.074662
92.0,102.0,18.164966,-51.1055406,-457.8685269
93.0,93.0,14.3417906,-80.438716,-430.9914731
81.0,49.0,41.6,35.49,-424.23
87.0,60.0,26.956667,-31.19125,-332.177
88.0,69.0,62.6994191,-35.16375,-358.785338
88.0,90.0,62.623333,-35.2398361,-422.074662
89.0,98.0,89.2382094,-59.123784,-445.9914731
89.0,104.0,89.2382094,-58.873716,-463.8685269
91.0,23.0,47.3660861,-57.0125,-220.785338
91.0,29.0,47.415034,-56.960709400000006,-238.8685269
91.0,81.0,47.3660861,-57.0125,-395.074662
91.0,83.0,47.164966,-56.960709400000006,-400.9914731
93.0,105.0,14.29,-80.6398361,-467.074662
87.0,80.0,27.0327531,-31.19125,-392.074662
87.0,86.0,27.0084576,-31.066216,-409.8685269
89.0,57.0,89.415034,-58.946959400000004,-322.8685269
89.0,57.0,89.164966,-58.946959400000004,-322.8685269
91.0,98.0,47.2139139,-57.0125,-445.785338
91.0,101.0,47.341790599999996,-56.887466,-454.8685269
93.0,51.0,14.238209399999999,-80.438716,-304.8685269
93.0,72.0,14.29,-80.56375,-368.177
93.0,93.0,14.238209399999999,-80.688784,-430.9914731
40.0,4.0,544.07,55.89,451.72
48.0,16.0,330.03,127.2,245.56
48.0,19.0,330.03,127.2,194.49
48.0,20.0,330.03,127.2,177.47
49.0,1.0,472.05,127.9,504.27
49.0,2.0,472.05,127.9,487.25
49.0,3.0,472.05,127.9,470.23
49.0,7.0,472.05,127.9,402.15
49.0,8.0,472.05,127.9,385.13
49.0,9.0,472.05,127.9,368.11
87.0,99.0,27.0327531,-31.19125,-449.074662
87.0,105.0,26.880580899999998,-31.19125,-466.785338
88.0,63.0,62.748367,-35.1119594,-340.9914731
89.0,47.0,89.164966,-59.0505406,-292.8685269
89.0,74.0,89.415034,-58.946959400000004,-373.9914731
89.0,79.0,89.29,-58.99875,-389.177
90.0,78.0,57.164966,-83.6332094,-385.8685269
91.0,42.0,47.2139139,-57.0125,-277.785338
91.0,77.0,47.341790599999996,-57.137534,-382.9914731
91.0,83.0,47.415034,-56.960709400000006,-400.8685269
91.0,89.0,47.2139139,-57.0125,-419.074662
91.0,90.0,47.415034,-56.960709400000006,-421.9914731
92.0,44.0,18.2382094,-50.928716,-283.8685269
92.0,47.0,18.164966,-51.001959400000004,-292.8685269
93.0,86.0,14.238209399999999,-80.688784,-409.9914731
87.0,50.0,27.081701,-31.1394594,-301.8685269
87.0,53.0,26.956667,-31.1151639,-310.785338
88.0,66.0,62.498299,-35.2155406,-349.8685269
88.0,68.0,62.623333,-35.2398361,-355.785338
88.0,90.0,62.498299,-35.2155406,-421.9914731
88.0,93.0,62.498299,-35.2155406,-430.9914731
89.0,50.0,89.164966,-58.946959400000004,-301.8685269
90.0,70.0,57.29,-83.685,-362.177
90.0,77.0,57.164966,-83.7367906,-382.9914731
90.0,95.0,57.3660861,-83.685,-437.074662
93.0,27.0,14.366086099999999,-80.56375,-233.07466200000002
93.0,53.0,14.366086099999999,-80.56375,-311.074662
93.0,90.0,14.415033999999999,-80.5119594,-421.9914731
31.0,10.0,-570.9,-125.14,346.42
31.0,12.0,-570.9,-125.14,312.38
31.0,13.0,-570.9,-125.14,295.36
31.0,14.0,-570.9,-125.14,278.33
31.0,16.0,-570.9,-125.14,244.29
32.0,24.0,-447.74,-113.13,109.2
32.0,25.0,-447.74,-113.13,92.18
32.0,26.0,-447.74,-113.13,75.16
32.0,27.0,-447.74,-113.13,58.14
85.0,44.0,-9.68,-79.5,-387.69
87.0,105.0,27.081701,-31.1394594,-466.9914731
87.0,105.0,26.9048764,-31.316284,-466.9914731
89.0,23.0,89.415034,-58.946959400000004,-220.9914731
91.0,86.0,47.415034,-56.960709400000006,-409.8685269
91.0,86.0,47.341790599999996,-56.887466,-409.8685269
92.0,23.0,18.29,-50.9776639,-221.07466200000002
92.0,29.0,18.415034,-51.001959400000004,-238.8685269
92.0,68.0,18.3417906,-50.928716,-355.9914731
92.0,74.0,18.213913899999998,-51.05375,-373.785338
93.0,80.0,14.415033999999999,-80.5119594,-391.9914731
93.0,80.0,14.415033999999999,-80.6155406,-391.9914731
88.0,62.0,62.571542400000006,-35.038716,-337.9914731
90.0,50.0,57.341790599999996,-83.810034,-301.9914731
90.0,53.0,57.29,-83.7610861,-310.785338
90.0,57.0,57.341790599999996,-83.559966,-322.8685269
90.0,75.0,57.2382094,-83.810034,-376.8685269
91.0,65.0,47.2382094,-57.137534,-346.8685269
93.0,62.0,14.415033999999999,-80.5119594,-337.9914731
29.0,49.0,371.56,-92.18,-315.41
30.0,40.0,500.43,-58.45,-161.95
37.0,52.0,194.34,-30.92,-363.96
38.0,40.0,292.9,5.2,-172.4
38.0,43.0,292.9,5.2,-223.47
38.0,44.0,292.9,5.2,-240.49
38.0,45.0,292.9,5.2,-257.51
